gene,medium,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,converged
mqo,LB,0.6770994980368034,0.02709609591317009,0.9644614624964756,6.0,10.5,1.0237006268202398,0.973497180570081,5.474669999512133,1.1328733333333334,True
lysR,LB,0.8022625650109785,0.04351169998699882,1.1405608066298976,1.75,5.25,0.8639904325468059,0.963168070011783,0.5666492445908491,1.1326666666666665,True
dicB,LB,0.7839256959715025,0.027776122488837585,1.05484790365571,4.0,8.5,0.8842001022825801,0.9791036220147179,3.6375131756322876,1.1731933333333333,True
nuoJ,LB,1.346773745546526,0.026094520359626613,1.4398449910581197,3.5,5.75,0.5146723292253247,0.9970056885068425,2.9054567309535075,1.1080466666666666,True
yhiL,LB,1.1508051492231135,0.04100017511870824,1.3462652047239545,1.75,3.5,0.602314980105777,0.992441700706488,0.6982769103801163,1.1652133333333334,True
envY,LB,0.7658786669659667,0.03655451833827398,1.1803300292801424,1.75,6.25,0.9050352365941361,0.9627170911207502,0.8091451679035709,1.1125166666666666,True
fnr,LB,0.7771133881961552,0.039703960835670966,1.1443698468837789,1.75,6.0,0.8919511503577191,0.9599088190058614,0.7306013415139824,1.0950666666666666,True
ybdB,LB,0.8840586654613635,0.045542380098730934,1.307142177026914,1.75,6.0,0.7840511129408055,0.9592685864898854,0.9250211426933631,0.76904,True
pps,LB,0.9727152729340369,0.041959046941415105,1.3574566304530267,4.75,9.25,0.7125900043382478,0.9693377645337068,4.370657988088571,1.12256,True
rssB,LB,0.6450801683979343,0.026204417723646185,0.9676935828407525,3.75,8.25,1.0745132380699072,0.9727130307361618,3.0169578259970207,1.1638333333333333,True
tufB,LB,0.579228689469142,0.01745181654912295,0.7455843864674534,5.0,9.5,1.1966727359364893,0.9848022566681547,4.2321580525468,1.18668,True
btuR,LB,0.7464888634982816,0.03633376993801461,1.130240612674624,2.0,6.75,0.9285432301181823,0.9591011429597598,1.4529996704182244,1.0481,True
betT,LB,0.8982116833275232,0.03523286221066915,1.2313960241047193,3.5,8.0,0.7716969100113527,0.9745097805267716,3.4649383430302247,1.1539733333333333,True
fruR,LB,0.9908189277758765,0.030519475398545912,1.2029525041002909,1.75,6.0,0.6995699831006209,0.9850465203665243,1.100330810988782,1.1352166666666665,True
bglG,LB,0.6979293395396344,0.032459508509303445,1.0564282763723387,1.75,6.0,0.9931480757309278,0.9665493185394134,0.6034719798319625,1.07315,True
aroD,LB,0.8774630840097791,0.0327933869243985,1.1798946486942257,3.5,8.0,0.7899445494532285,0.9768061864876434,3.278945454226894,1.1207,True
baeS,LB,0.8987971274064953,0.03386006862096136,1.2026327899062568,4.75,9.25,0.7711942544365281,0.9764415088955694,4.521518868978655,1.138806666666667,True
eutG,LB,1.408756835855237,0.02917876818967675,1.5192526119375742,1.75,3.75,0.49202755430758577,0.9970059597867332,1.0253854496264787,1.0709333333333333,True
phoQ,LB,0.8012646419379081,0.021276332050698496,1.0013001871632163,6.25,10.75,0.8650664765183272,0.9881555257896186,6.268755099910867,1.1534866666666665,True
yjiK,LB,0.928647643585404,0.03096326965677996,1.1725643861547954,2.5,6.75,0.7464049312436546,0.9825234930453736,2.190818312907087,0.7989799999999998,True
ybfQ,LB,0.8182533628707784,0.03650941805343223,1.1535246054754773,2.25,6.75,0.8471058134464515,0.9672638135690331,2.080422454913536,1.0839866666666667,True
lpxL,LB,0.7071463061460128,0.028728568643666307,0.9587298553439143,2.0,6.5,0.9802033533027082,0.9727076656819231,1.7844760368920922,0.9853933333333333,True
tfaR,LB,1.1011720387699024,0.0470109568366432,1.519490986622661,3.0,7.5,0.6294631139873896,0.9699472063790157,2.6511792398506486,1.0845733333333334,True
rzpR,LB,0.7448984795418264,0.016546800070814747,0.8641324409330535,4.5,9.0,0.9305257019537583,0.9916813105201039,4.203571129169325,0.99298,True
ybeA,LB,0.8827480986191828,0.04119787983357684,1.256785579200853,4.75,9.25,0.7852151498759203,0.9642945282674813,4.749681321981449,1.14202,True
ldcA,LB,0.8508423571225772,0.03040886806776582,1.0931182287095116,5.25,9.0,0.8146599364235537,0.9824315820178606,5.077706078648179,1.1116,True
cyoD,LB,1.0159388038405457,0.04382886847765617,1.4306096480400161,2.75,7.25,0.6822725718711071,0.9693305325901704,2.1672025265004202,1.0013833333333333,True
yhhI,LB,0.8257339802860171,0.036770505860765516,1.1906138354647127,4.5,9.0,0.8394315810036709,0.9673886480395724,4.41624195489294,1.1713799999999996,True
yrhC,LB,0.9460095578679528,0.035804120464517634,1.280931554607716,2.5,7.0,0.7327063186571917,0.9762274960699996,3.630156870240848,1.1510533333333335,True
ytfL,LB,0.8654086037135338,0.03768325351864646,1.1927106115747725,4.5,8.75,0.8009478731614157,0.9705561224247106,4.225686372490959,0.8015066666666666,True
galS,LB,0.8635840673420425,0.04111965749079075,1.2459333888430892,4.5,9.0,0.8026400749765202,0.9628879941776549,4.240473154663852,1.10974,True
pflC,LB,0.7768164752797433,0.03831948601430678,1.1381681955202778,3.5,8.0,0.8922920697714767,0.960276481538195,3.2864670921037815,1.19642,True
yajC,LB,0.5844893203644734,0.02735912310607337,0.7691106256146945,1.75,4.5,1.1859022165327426,0.9785593301832465,0.6270022513410523,1.1511399999999998,True
ycdC,LB,0.864270656855938,0.03497211799058511,1.163895926533691,3.25,7.5,0.802002445717052,0.9744710325554008,2.8179162319143445,1.1933399999999996,True
pnp,LB,0.8018146764131182,0.021410243325749877,0.9904175574582321,4.0,8.25,0.8644730521280901,0.9887205288530032,3.6562010240138134,0.7596333333333333,True
rimM,LB,0.4833181197740811,0.006545321675876493,0.536868098715581,6.75,10.25,1.4341427565015465,0.9976214899875999,4.3627183114794095,0.75932,True
tufA,LB,0.9537578358359436,0.0229131167165401,1.1504717354882605,3.5,8.0,0.7267538514663107,0.9902837059137444,3.1869379732514673,1.17156,True
hsdS,LB,0.9949656333707839,0.03829681109860893,1.3273326536464958,3.75,8.0,0.6966543941941732,0.9768444833450857,3.502631372565332,1.16604,True
prpD,LB,0.9131022143727219,0.031762609603013976,1.2017734617942026,4.25,8.5,0.7591123640370535,0.9810073396940326,4.526014767424264,0.7636066666666665,True
atoC,LB,0.7560364151337442,0.024259398938672867,0.9758214104480862,4.75,9.25,0.9168171885441871,0.9827976540644549,4.368459103062185,1.1644733333333332,True
nuoI,LB,0.8401415525719126,0.036347678457555016,1.156733361045006,7.75,12.25,0.8250361840073549,0.9691614825074969,7.3956217506658986,0.8860533333333332,True
argR,LB,1.013636766886137,0.03356370559635051,1.2760720358696798,3.0,7.5,0.6838220585558212,0.981701997106774,2.5109579188756537,1.0842166666666666,True
rhsB,LB,1.1384755547074312,0.04850772395531271,1.5611282965056599,4.0,8.5,0.6088380006877462,0.9700619996768449,3.570252069289274,1.00924,True
yjeK,LB,0.7472200242804181,0.035420937926876755,0.9058159483636524,23.75,25.25,0.9276346431259713,0.9888893159139789,20.9696113226825,1.1519399999999997,True
ypdJ,LB,0.872701741734239,0.037615889830094486,1.2169833905828682,3.25,7.75,0.794254379717999,0.969383500201538,2.754392633539846,1.1312066666666667,True
ydcL,LB,1.1333642346828294,0.027674748505230305,1.2153449502895053,29.0,30.75,0.6115837780551825,0.996435253156049,27.872137337554957,1.05398,True
mdoG,LB,1.1863500003965073,0.04237265988827427,1.4364211944440757,1.75,3.5,0.5842687068135698,0.9924039898429986,0.5448897329905645,1.02361,True
usg,LB,0.7457427787458051,0.02810693288623146,1.0342615392425982,3.5,8.0,0.9294721991484579,0.9764204990151255,3.371070331557865,1.1370733333333334,True
rhoL,LB,0.8564261593774628,0.03284499278513227,1.1241487029798265,4.0,8.0,0.809348445245758,0.9784139884385703,3.5866125552832724,1.11586,True
yafZ,LB,0.6326429263968444,0.025409200542660406,0.872724182274316,3.25,7.75,1.0956372886482695,0.9733090296640543,2.684303910021191,1.16366,True
pitA,LB,0.8173401225284661,0.031067062001925553,1.1217767921726318,4.75,9.25,0.8480523119502243,0.9760279105542861,4.358429034760115,1.1917533333333332,True
ebgR,LB,0.9097898183414524,0.03717287544779861,1.235140800318058,2.0,6.5,0.761876168084133,0.9724027833328039,1.2494794450998585,0.9818833333333333,True
yghJ,LB,1.139103482927221,0.034928067511285084,1.32336885406517,0.75,3.5,0.6085023801162686,0.9906855209162632,0.6563379284361966,1.1746833333333333,True
nohA,LB,0.7668644349208171,0.029799956357252418,1.0538159076122708,4.75,9.25,0.9038718566098537,0.9749714953850477,4.48904670805787,1.1522066666666666,True
ydhQ,LB,0.7931657675921762,0.033103083938347676,1.0893255839928513,2.75,7.0,0.8738995161933695,0.9728861621098541,2.4950258176907156,1.15716,True
yhhP,LB,0.7452217518072847,0.01435651955454287,0.8664700803888042,5.5,9.75,0.9301220460607195,0.9940969560759652,4.627429338605419,1.1444,True
ybeM,LB,0.8343602069375592,0.03865629721984296,1.1605856770234886,3.0,7.25,0.8307529227742979,0.9667961655945683,2.716412538686606,1.1560199999999998,True
setA,LB,0.8160192878170864,0.034406349403845994,1.1070520331608171,3.0,7.25,0.8494249963308669,0.9723423344862261,2.734387577077354,0.8187333333333333,True
glf,LB,0.9823620417099251,0.033143038122295645,1.284571973850478,2.5,7.0,0.705592389699255,0.9810169102267123,2.244498504120392,1.1229200000000001,True
hupA,LB,0.9883307684852312,0.04043889528403792,1.3402259903193674,1.75,6.0,0.7013311764261877,0.9739124184134546,1.1148620085815917,1.07125,True
vsr,LB,0.7966683360082707,0.02951583745860639,1.0528592468899158,6.25,10.5,0.8700573993350594,0.9785098090770268,7.969660278667961,0.7591533333333333,True
nohB,LB,0.78298812053988,0.036941101941228044,1.122227794000297,2.75,7.25,0.8852588722316908,0.9635390817225549,2.402224231868821,1.15628,True
leuL,LB,1.0561708852148617,0.028205895705771988,1.224110141386632,3.75,6.75,0.6562831737393852,0.9922158667531434,3.3632801939729067,1.20188,True
trmA,LB,0.8991307378848478,0.035893764222274784,1.2285016654205672,3.5,8.0,0.7709081130854599,0.9736226056630769,3.190860976287005,1.1262999999999999,True
dacC,LB,0.7681846393391666,0.033612435562382706,1.0689209854346344,3.0,7.25,0.9023184597341435,0.9702775441390327,2.700230443696116,0.79058,True
relE,LB,0.5110747036663419,0.013427249706123943,0.672697548467772,2.0,6.5,1.3562541358189986,0.9884018734956772,1.281451293245263,1.1909500000000002,True
yggR,LB,0.5457952586965303,0.012782570636973724,0.6746537327177969,2.0,6.5,1.2699765516749288,0.9907616377175684,1.3004294910714316,1.1815366666666667,True
yjfL,LB,1.0987293395296978,0.04364774438330983,1.4830756173636819,3.25,7.75,0.6308625387728714,0.973872773339932,2.9185174958035436,1.06536,True
ydcC,LB,0.7384763415150193,0.03393678983884648,1.0596411236450343,3.5,8.0,0.938617991658231,0.9653423874219511,3.1092342536536064,1.0816933333333332,True
bglJ,LB,1.3492136742480048,0.02487816523776855,1.4347963693765726,41.0,43.25,0.5137415917062036,0.9972874013112362,40.20300476623609,0.7932133333333334,True
ycaM,LB,0.9322021787472031,0.030880628477939185,1.1681003027925234,3.25,7.5,0.7435588506041398,0.9827450821687499,2.890336309897014,0.7492533333333333,True
truB,LB,0.8580249259403554,0.03544220269402787,1.1665076014121178,3.0,7.25,0.8078403780639452,0.9734255476146382,2.7140379997470063,0.8032666666666666,True
mdtE,LB,1.080473679790326,0.031529671915751505,1.2044854706173767,3.75,5.75,0.6415215784751515,0.9940744662226003,2.891662930069092,1.17138,True
phnC,LB,0.9614065618509385,0.04166678887799412,1.3231474798417957,3.5,7.75,0.7209719675986718,0.9708239584737799,3.0714199161546123,1.1430799999999997,True
yhbO,LB,0.9587207201280875,0.03719908711236123,1.3139446978156883,3.75,8.25,0.7229917597559997,0.9750452048348041,3.5824293898919293,1.1596933333333335,True
ybgE,LB,0.576113264609699,0.02184089805622025,0.8040640259838077,3.5,8.0,1.2031439356452478,0.9761498750526381,2.9810508808646987,1.0991833333333334,True
rcsD,LB,1.0346918284554365,0.03361240947330458,1.1707530774796127,25.0,27.0,0.6699068857967682,0.9926670470611365,23.88405587122042,1.11844,True
flgK,LB,0.7099942207729574,0.023186584567893444,0.9568436904850762,3.5,8.0,0.9762715812043216,0.9821922375648312,3.3613207201506476,1.00677,True
mhpT,LB,1.2218232796057382,0.045981011535062934,1.4363223891645907,1.75,3.5,0.5673055933126534,0.991574092780067,0.6637363641331081,1.0990666666666669,True
ykgJ,LB,0.6898360627520794,0.018915731484834705,0.8732524901341698,3.5,8.0,1.0047998618608838,0.9873791855635065,3.1595209214369073,1.1516533333333334,True
sbmC,LB,0.7679274178935865,0.026923671461859103,1.0182694886877357,6.0,10.25,0.9026206961866756,0.9807118914659847,5.414631800741058,1.1540699999999997,True
ydeE,LB,0.7114082824713936,0.02345506657978414,0.9780546463869793,5.0,9.5,0.9743310524189988,0.9818560332868117,4.503627116191176,0.9223166666666667,True
yajO,LB,0.9578404407803573,0.02955720320157195,1.0921085085355953,4.0,6.25,0.7236562072856674,0.9924397790809754,3.1861270375158997,0.97498,True
folB,LB,0.8811508887164742,0.03352894303108242,1.1888650807371115,3.0,7.25,0.7866384627604656,0.9773581005122459,2.8580179558119534,0.8066266666666666,True
fliE,LB,0.8792572789211219,0.03343398466045117,1.1866546364512096,4.0,8.25,0.7883326043208423,0.9773883897221395,3.8587736654895655,1.075293333333333,True
cysB,LB,0.7248977576481699,0.013252886709702448,0.7929010766252349,2.0,4.5,0.9561999237089174,0.9970007996756062,1.2838856697407561,1.0173,True
icd,LB,0.9183231307823551,0.0323281585326551,1.2050246554825133,5.25,9.75,0.7547966040770707,0.9793668652141404,5.079276177252754,0.77162,True
gadA,LB,0.787246422652211,0.03440922288101717,1.1211484570568524,6.5,11.0,0.8804704100461352,0.9685444828249621,6.029105812127757,1.2008866666666667,True
yfeG,LB,0.90557700697579,0.03561775278368727,1.0265785769907834,23.75,25.5,0.7654204724949207,0.9908035322346286,21.954701336810736,1.1405800000000001,True
ydcX,LB,0.6556408308466356,0.032010587407838555,0.9846090347205996,2.25,6.75,1.0572056344704421,0.9610549345710444,1.4988931037653952,1.119346666666667,True
ycdI,LB,0.8724777901981562,0.03664223082048178,1.194428175884697,3.25,7.5,0.794458252516111,0.9725534038350132,2.7299713821764904,0.7807933333333333,True
yfbQ,LB,0.8116458253556369,0.032581857584138216,1.100185482092879,2.75,7.0,0.8540020276162089,0.9748647666898929,2.465510818097392,1.2109100000000002,True
cobC,LB,0.9246784401408957,0.03980795377655582,1.2706563521228045,3.25,7.5,0.7496088915562135,0.9712003597627854,2.912274641764058,1.1595,True
gdhA,LB,0.6043584969326518,0.015859230825026903,0.7771790036992515,2.5,7.0,1.146913932836106,0.988429039972469,1.7620880068718543,1.1513166666666665,True
yfcI,LB,0.5580236724282686,0.026304065968831534,0.7971793717292113,3.25,7.5,1.2421465518544759,0.9656688211494981,2.7270474649537686,0.8350599999999998,True
yoaG,LB,0.9469731755603045,0.04089102063106869,1.2753476510927277,2.25,6.5,0.7319607338928311,0.9710309921818168,3.55833677416209,0.7774266666666665,True
pdxH,LB,0.5654660185312991,0.027976313810369517,0.8207391263252592,2.25,6.0,1.2257981166760048,0.9668668545461636,1.5177886830164165,0.8266766666666667,True
ybcK,LB,0.7742255636980576,0.019403590401114196,0.9608629402036979,4.25,8.75,0.8952780856901125,0.9894350993665857,4.167542865695748,1.1902899999999998,True
yejE,LB,0.818041316718343,0.029405543934361227,1.0430072407245279,2.75,6.5,0.8473253934661596,0.9822315368446015,2.47780023225498,1.19898,True
tpiA,LB,0.763207677977064,0.026033290061860177,1.127306328470213,4.5,9.0,0.9082025778320011,0.9806038660137505,3.6079973650262485,0.8883466666666667,True
prc,LB,0.7860950681004658,0.034055654803052,1.1084680902465651,4.75,9.25,0.8817599914917142,0.9690801798131341,4.455274100932939,0.7240533333333332,True
ybiW,LB,0.48130046485243894,0.01544160920470361,0.6233362876876545,4.0,8.25,1.4401548121763317,0.9837976387668624,3.5981311908324978,0.8579266666666666,True
ybeY,LB,0.9001531003002202,0.026973243921319324,1.169486994906302,3.5,8.0,0.7700325426072142,0.9849650039665745,3.068612743757615,1.1358133333333333,True
tolA,LB,0.6289922023895087,0.02004973991254853,0.8472414194084367,2.5,7.0,1.1019964602529493,0.9830199787536238,1.8773215972507515,1.10366,True
envC,LB,0.6853047945956717,0.028291952213313497,0.9749397364949388,2.0,6.5,1.0114436467191223,0.9718419324563329,1.3541806014025917,1.03693,True
yfjY,LB,0.7620990795570117,0.02469254091664262,0.9690120385195454,3.25,7.75,0.9095237078134953,0.98246623248244,3.020065235483417,1.1243400000000001,True
yjhQ,LB,0.6877485687517159,0.016948503972322143,0.8699036286371569,3.0,7.5,1.0078496881760555,0.9897813963025884,2.7709394460012864,1.0904833333333332,True
secB,LB,0.6939028419014703,0.01982696771854702,0.8759705014775293,2.5,7.0,0.9989109983474713,0.9863108028583417,2.173025231198766,1.10976,True
fecR,LB,1.0778344578577146,0.04216389213709207,1.4468925087788278,3.25,7.75,0.6430924299243808,0.9746444864202743,2.82447564640709,1.1284466666666666,True
ybbJ,LB,0.8790983207648071,0.04161455269132391,1.269058239486752,2.5,7.0,0.7884751502618205,0.9633032577840984,1.9747356842197343,1.1267299999999998,True
baeR,LB,1.118675674303413,0.04569325892334945,1.420495207007974,1.75,4.0,0.6196140637379645,0.9868287300576476,0.5148105961325247,1.1206666666666667,True
menA,LB,0.7922939152716705,0.02621723154022754,1.0835289066348488,3.25,7.75,0.8748611685630217,0.9817257268751776,2.8898378712816277,1.12539,True
yjeF,LB,0.783261752426911,0.029153609540788234,1.0644190524590844,2.25,6.75,0.8849496077297933,0.9769903495495247,1.8281211883131991,1.1427833333333333,True
ydhJ,LB,0.5534596768177703,0.019094731951133342,0.7020163361739108,4.5,9.0,1.2523896673834252,0.9801662950714042,4.071445622980564,1.1593766666666665,True
yafY,LB,0.7782789662670956,0.029010042237164895,1.0462266487265672,4.75,9.0,0.890615332808655,0.9782531003185296,5.997541629848985,1.1685999999999999,True
pyrF,LB,0.8016312511866399,0.015011611173865895,0.9646614010269037,3.5,7.75,0.8646708564990353,0.9944204986700863,3.1670072991575644,0.5376466666666667,True
crp,LB,0.7321528988411362,0.08462647629751914,0.9335668186216387,26.5,28.0,0.946724627679642,0.9373824912458828,22.93925007553037,0.73258,True
yeaI,LB,0.6830801125983904,0.023295552794058642,0.9229460719865351,3.75,8.25,1.0147377559028332,0.9806113051486255,3.6317960547981816,1.1591866666666664,True
yccT,LB,0.9887276543853634,0.03328563183272582,1.296634708379435,3.0,7.25,0.7010496545591577,0.9821895239428952,5.661089190844513,0.7575066666666666,True
csgC,LB,0.7948347434697729,0.033364559818213124,1.1200355926194663,2.25,6.75,0.8720645219081383,0.9709164188992606,1.908135920107061,1.1402166666666667,True
paaY,LB,0.8153721595084643,0.031117178266419444,1.1034030657985712,5.0,9.25,0.8500991510156533,0.9772278274111271,4.575138351175251,1.1804199999999998,True
purF,LB,0.966011530950548,0.03608986185202839,1.275155218537875,4.5,8.75,0.7175351001016455,0.9781559135896081,4.17973348383573,0.7667799999999999,True
atpA,LB,0.6177284726056597,0.02788231820044155,0.8737264559275248,3.0,7.5,1.122090386470547,0.9665247059533225,2.445997198967054,0.4697300000000001,True
fic,LB,0.7736219803171115,0.026789792115653775,0.9949323741114336,2.75,7.25,0.8959765857167358,0.98002137678848,2.4496986220590595,1.1423333333333332,True
ycfZ,LB,0.738017771383552,0.030149112992876734,1.0028992304662276,3.25,7.5,0.9392012054947019,0.973992941669507,2.964910058172463,0.8116599999999999,True
mrcA,LB,0.8602711045608016,0.029546901856059602,0.9937012135405472,4.25,6.5,0.8057310967265617,0.9906510269295085,3.5067251583767836,0.9668800000000002,True
speB,LB,1.0076502507307714,0.04664546081138464,1.3423001156923198,1.75,4.0,0.6878846902060103,0.9831458414671453,0.3596387355288207,1.1646333333333334,True
ydgH,LB,0.564943503646108,0.018878676378066155,0.775584923110995,4.75,9.0,1.2269318544003414,0.9824465709045945,4.469455103809236,1.2112399999999999,True
gntU,LB,1.0448547620109674,0.038541122671586096,1.2984891290614378,0.75,4.0,0.6633909379193408,0.9839348618732207,0.6053902892092915,1.1565,True
ybcH,LB,0.5287070055444136,0.019644724976423316,0.7180695517025637,3.75,8.25,1.3110232572882334,0.9770683325358384,3.5354200649175445,1.1088866666666666,True
gntK,LB,0.8914750003712707,0.03194712331896044,1.2294581835861462,2.0,6.5,0.7775284559536406,0.9786344248244877,1.9229736284595635,1.10338,True
ydiA,LB,0.49960771999114745,0.016757348643668814,0.6792856230158217,2.0,6.5,1.3873828462302928,0.9812339097982014,1.1776761803090978,1.1834,True
ydjR,LB,0.7389270675660269,0.023287426266828826,0.981313661362131,2.25,6.75,0.9380454594025398,0.983395831980934,1.6495293888429854,1.1240966666666665,True
ybiM,LB,1.1492868166106558,0.049954314829826665,1.4355698797968461,1.75,4.0,0.6031107035614444,0.9851110409034036,0.6198831845087263,1.1036666666666668,True
yhcN,LB,0.7378745143086631,0.033692747152549614,1.0447434421582809,1.75,6.0,0.9393835498023343,0.967716835135819,0.8723405526939282,1.0966399999999998,True
proY,LB,0.9574685709965356,0.047337118419567135,1.3418862152223066,1.75,4.0,0.7239372670358423,0.9808206377127229,0.2706012652754475,1.1836,True
yliA,LB,0.8846016525321452,0.04209838043425314,1.2582347810817522,4.0,8.5,0.7835698459027661,0.9629253692481322,3.613553984113961,1.1317666666666668,True
pflA,LB,0.8151163050270768,0.019380202354314067,0.9931847415776953,7.25,11.75,0.8503659861606131,0.9904814081943918,7.046942500601118,1.1918733333333333,True
phnN,LB,0.7073544944876898,0.03029312150837161,1.0097802019716624,2.75,7.25,0.9799148601748344,0.9697636987623317,2.376624189556311,1.1390433333333334,True
thiI,LB,0.778249137768485,0.02922977441696129,1.0432064364448677,3.75,8.0,0.8906494680449539,0.97792805928592,3.5602673457224054,1.17124,True
atpD,LB,0.9465076410611871,0.039895016131477515,1.3211610121875332,3.0,7.5,0.7323207446934247,0.9706832713129281,2.6817218570116017,0.4992599999999999,True
purT,LB,0.93031050795877,0.037753384996229926,1.2651742073742651,4.0,8.25,0.7450707851089483,0.9743267672821648,3.818141538583833,1.06414,True
flu,LB,0.8759513530808221,0.028300376604578237,1.1652640050209069,2.25,6.75,0.7913078484576417,0.9825644984862719,1.7827164826447628,1.1457600000000001,True
gpp,LB,0.9234070909551374,0.040677472329919945,1.232352382671634,0.75,4.0,0.7506409549475953,0.9772434961438003,0.5165652244752601,1.1984,True
yidD,LB,1.0519162072753658,0.04183006983972487,1.415943338778459,2.75,7.25,0.6589376375855157,0.9738215934463479,2.400453928839051,1.1059299999999999,True
glnD,LB,1.2216607350599338,0.0183028568732036,1.304124349273883,1.75,4.25,0.5673810745222486,0.9979839439616838,1.129760842238327,1.1199333333333334,True
abrB,LB,1.2484559811084408,0.03464727079971083,1.4010930406539832,1.75,4.0,0.5552035402518037,0.9938762998963906,0.8544230404522906,1.1382999999999999,True
aidB,LB,1.016611584111884,0.04400770434689748,1.395476330815573,3.75,8.0,0.6818210527922338,0.9708903172166147,3.320304802053736,0.7683933333333333,True
yggT,LB,0.8522464644682267,0.02289236920276204,1.0414000807045838,4.5,8.75,0.8133177542630768,0.9885873604064096,4.305508244265295,0.7494799999999999,True
yjiP,LB,1.2272915956603787,0.03085962087270365,1.382342647929606,2.0,4.5,0.5647779085352393,0.9943419870166234,1.2234962936387421,1.1204333333333332,True
yaaH,LB,0.6740414861346014,0.02984109318575303,0.9390677845947707,3.0,7.25,1.0283449829400095,0.9695935374641822,2.6918061091244505,1.2163000000000002,True
flgM,LB,1.1964926715535702,0.030758834113484464,1.3529273948840304,1.75,4.25,0.5793158596282395,0.994087288568764,2.2816036753166298,1.1373333333333333,True
atpF,LB,0.8435395023917361,0.028168156213674536,1.065520991517012,4.0,8.5,0.8217127693423072,0.9813962999574922,3.666231467171446,0.49248666666666663,True
pck,LB,0.9104945061874516,0.034584254869084605,1.241391982613565,5.5,10.0,0.7612865051348711,0.9760598128994754,5.3392865078280565,1.1364266666666665,True
ybbP,LB,1.1374410448361332,0.039031973738294264,1.3856136608355594,0.75,4.0,0.6093917427252719,0.986066168992116,0.6400180008121009,1.1095333333333333,True
fecI,LB,0.8284977761750683,0.03468503556089874,1.1728721923386638,3.25,7.75,0.8366313109010418,0.9710665960467084,2.8792983192552235,1.131473333333333,True
rseA,LB,1.139736909349644,0.04382092803647297,1.5469278358494634,5.0,9.5,0.6081641955032137,0.975485466083572,4.788433405160904,1.0091933333333334,True
thyA,LB,0.6589117820872356,0.059155329001141836,0.7868765300922373,29.5,31.0,1.0519574841479724,0.9612613324468674,28.583582583058476,0.0268,True
ydcZ,LB,0.8942516655021739,0.038791990360228526,1.2146496880628406,2.25,6.5,0.775114218177836,0.9707718212173535,1.9603474503287759,0.7905399999999999,True
yhiJ,LB,0.8598178704812273,0.03183895580294101,1.1464828587007065,3.5,7.75,0.8061558201529367,0.9785316069251343,3.3505968871157985,0.9566666666666666,True
ybbN,LB,1.0583555657450647,0.0467685519130017,1.3309501319479613,1.75,4.0,0.6549284597676597,0.9846183626428995,0.56537782466777,1.1414,True
puuC,LB,0.6027574961156901,0.019190428107233648,0.8053828026209899,2.25,6.75,1.1499602825792254,0.9830600143045963,1.8605662844661186,1.1421633333333334,True
yibN,LB,0.8774563582621786,0.03128089936766379,1.1416893330291074,2.5,6.75,0.7899506044183648,0.9800710258229404,2.242024805193018,0.9794999999999999,True
yigL,LB,1.1536263445194337,0.038286462944425656,1.3481139636158344,1.75,3.5,0.6008420177407527,0.9934347576318799,0.5600845755660722,1.1499000000000001,True
yegV,LB,1.1136226280611232,0.031897547650694254,1.2104048007048762,24.75,26.5,0.6224255534091937,0.995101567177185,23.62310059918438,1.1623999999999999,True
aroK,LB,1.367122585716669,0.028653964248466366,1.4982463889580047,2.75,5.25,0.5070117250653026,0.9960619306108455,1.8773848995575648,1.0399333333333334,True
marC,LB,1.136826094407666,0.04837924682098182,1.42679804389575,1.75,4.0,0.609721384800816,0.9857185256529241,0.5690393761458824,1.0923333333333334,True
gadB,LB,0.7450374250831512,0.025916754928103237,0.9873152628834809,5.5,10.0,0.9303521638293344,0.9798437009820256,4.931169396515717,1.1326333333333332,True
yffI,LB,0.8938042270051423,0.03861509780984661,1.2189251448661116,3.75,8.0,0.7755022404430377,0.9710019007002271,3.4459368575945835,1.1518866666666665,True
yedQ,LB,1.1614942653914926,0.03389096786127871,1.3196308483503205,1.75,3.5,0.5967719352676386,0.9949175612855501,0.6808482321209115,1.1215699999999997,True
elaD,LB,1.2337658820582855,0.03179631667535463,1.3935312758997134,1.75,3.5,0.5618141907146689,0.996030716699371,0.7360837021139156,1.1266833333333333,True
djlC,LB,1.1248099793774249,0.039709830133913555,1.3802591260434698,0.75,4.0,0.6162349136905754,0.9852642679506167,0.595975763768407,1.1415333333333333,True
yebN,LB,1.2518781176809508,0.03568099488984435,1.4583410709484923,0.75,3.5,0.5536858347232476,0.9919418374799435,0.6831171191517462,1.1690800000000001,True
dnaT,LB,0.6829882453958553,0.02640305970524525,0.8153188037041013,2.5,5.0,1.0148742459809128,0.9867284328408977,2.2492362618846085,0.35478,True
ynfD,LB,1.161554737680162,0.04624633485677343,1.4155950816171856,1.75,4.0,0.5967408664220917,0.9874774591874665,0.6940743196674067,1.1552666666666667,True
rpsO,LB,0.9663944711917033,0.0451113790059873,1.282784389932102,1.75,4.0,0.7172507720425958,0.98286643159882,0.7289277924969558,1.136,True
ymdA,LB,0.647180562417131,0.017704048459525844,0.8635161095290129,2.75,7.25,1.071025955988442,0.987438165147984,2.1532790169813745,1.1397766666666667,True
atpG,LB,1.0089928043173373,0.034100924155467886,1.2710556612943535,2.75,7.25,0.6869693991811108,0.9809518513321638,2.2591071067711748,0.47704,True
